Date,Australian dollar   (AUD)                     ,Euro   (EUR)                     ,Indian rupee   (INR)                     ,Japanese yen   (JPY)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     
11-Feb-2005,0.7818,1.2855,43.79,,3.6725,1.8655,1
14-Feb-2005,0.7851,1.2967,43.72,104.97,3.6725,1.8867,1
15-Feb-2005,0.7846,1.3016,43.76,105.2,3.6725,1.8863,1
16-Feb-2005,0.7864,1.304,43.82,105,3.6725,1.8843,1
17-Feb-2005,0.7849,1.3041,43.74,105.25,3.6725,1.8899,1
18-Feb-2005,0.7847,1.3039,43.84,105.5,3.6725,1.8921,1
21-Feb-2005,0.7877,1.3055,43.82,105.73,3.6725,1.8952,1
22-Feb-2005,0.7905,1.3193,43.72,104.87,3.6725,1.9107,1
23-Feb-2005,0.7928,1.3203,43.72,104.7,3.6725,1.9088,1
24-Feb-2005,0.788,1.326,43.7,104.75,3.6725,1.9112,1
25-Feb-2005,0.7852,1.3165,43.69,105.33,3.6725,1.9086,1
28-Feb-2005,0.7905,1.3257,43.64,104.73,3.6725,1.9221,1
1-Mar-2005,0.7869,1.3216,43.72,104.5,3.6725,1.9217,1
2-Mar-2005,0.783,1.3101,43.7,104.63,3.6725,1.9098,1
3-Mar-2005,0.7818,1.3144,43.65,104.9,3.6725,1.9097,1
4-Mar-2005,0.7826,1.3115,43.71,105.45,3.6725,1.9068,1
7-Mar-2005,0.7897,1.3197,43.69,104.7,3.6725,1.9148,1
8-Mar-2005,0.7928,1.3246,,105.08,3.6725,1.9231,1
9-Mar-2005,0.7971,1.3346,43.67,104.7,3.6725,1.9272,1
10-Mar-2005,0.796,1.3409,43.58,104.1,3.6725,1.929,1
11-Mar-2005,0.7899,1.3416,43.58,104.14,3.6725,1.9198,1
14-Mar-2005,0.7929,1.3372,43.52,104.4,3.6725,1.9201,1
15-Mar-2005,0.7894,1.3383,43.55,104.82,3.6725,1.9213,1
16-Mar-2005,0.7901,1.3373,43.62,104.5,3.6725,1.9235,1
17-Mar-2005,0.7926,1.3378,43.63,104.33,3.6725,1.926,1
18-Mar-2005,0.7929,1.3279,43.69,104.7,3.6725,1.9161,1
21-Mar-2005,0.7915,1.3199,43.67,,3.6725,1.9008,1
22-Mar-2005,0.7844,1.3175,43.77,105.1,3.6725,1.8995,1
23-Mar-2005,0.7802,1.305,43.74,105.42,3.6725,1.8799,1
24-Mar-2005,0.7734,1.2982,43.83,106.2,3.6725,1.8691,1
25-Mar-2005,,,,106.42,3.6725,,1
28-Mar-2005,,,43.81,106.99,3.6725,,1
29-Mar-2005,0.7707,1.2926,43.79,107.2,3.6725,1.8743,1
30-Mar-2005,0.7733,1.2943,43.82,107.25,3.6725,1.8804,1
31-Mar-2005,0.7719,1.2964,43.75,107.35,3.6725,1.8826,1
1-Apr-2005,0.773,1.2959,,107.43,3.6725,1.8876,1
4-Apr-2005,0.7706,1.2883,43.76,107.68,3.6725,1.8742,1
5-Apr-2005,0.7652,1.281,43.81,108.45,3.6725,1.8739,1
6-Apr-2005,0.7654,1.286,43.76,107.95,3.6725,1.8805,1
7-Apr-2005,0.7687,1.2923,43.74,108.5,3.6725,1.8788,1
8-Apr-2005,0.7665,1.2819,43.77,108.68,3.6725,1.8691,1
11-Apr-2005,0.7721,1.2971,43.74,108.45,3.6725,1.8881,1
12-Apr-2005,0.7751,1.2985,43.7,107.63,3.6725,1.894,1
13-Apr-2005,0.7777,1.2922,43.75,107.42,3.6725,1.8916,1
14-Apr-2005,0.7738,1.282,,107.75,3.6725,1.8839,1
15-Apr-2005,0.7667,1.2868,43.83,108.23,3.6725,1.8845,1
18-Apr-2005,0.7647,1.2967,,107.65,3.6725,1.8994,1
19-Apr-2005,0.7675,1.2996,43.76,107.28,3.6725,1.9086,1
20-Apr-2005,0.7734,1.3049,43.76,106.9,3.6725,1.9132,1
21-Apr-2005,0.7758,1.3058,43.75,106.75,3.6725,1.9112,1
22-Apr-2005,0.7777,1.3077,,106.77,3.6725,1.9145,1
25-Apr-2005,,1.2966,43.71,105.8,3.6725,1.9111,1
26-Apr-2005,0.7808,1.2981,43.69,105.78,3.6725,1.9056,1
27-Apr-2005,0.7756,1.292,43.71,106.2,3.6725,1.9005,1
28-Apr-2005,0.7772,1.2905,43.71,105.89,3.6725,1.906,1
29-Apr-2005,0.7811,1.2957,43.65,,3.6725,1.912,1
2-May-2005,0.7802,1.2863,43.57,105.28,3.6725,1.8958,1
3-May-2005,0.7767,1.2856,43.6,,3.6725,1.8902,1
4-May-2005,0.7775,1.2953,43.54,,3.6725,1.9021,1
5-May-2005,0.7793,1.2954,43.41,,3.6725,1.9044,1
6-May-2005,0.7792,1.2947,43.44,104.68,3.6725,1.8985,1
9-May-2005,0.7732,1.2824,43.51,105.3,3.6725,1.8834,1
10-May-2005,0.7736,1.2854,43.45,105.65,,1.8836,1
11-May-2005,0.7757,1.2882,43.37,105.52,3.6725,1.8835,1
12-May-2005,0.7729,1.2771,43.3,106.15,3.6725,1.8687,1
13-May-2005,0.7647,1.2635,43.43,106.8,3.6725,1.8552,1
16-May-2005,0.7558,1.2616,43.49,107.45,3.6725,1.837,1
17-May-2005,0.7574,1.2636,43.43,107.15,3.6725,1.8394,1
18-May-2005,0.756,1.2621,43.56,107.7,3.6725,1.8314,1
19-May-2005,0.7592,1.2642,43.45,107.13,3.6725,1.8406,1
20-May-2005,0.7586,1.2607,43.5,107.5,3.6725,1.8374,1
23-May-2005,0.7565,1.2548,,108,3.6725,1.8288,1
24-May-2005,0.7606,1.2617,43.49,107.7,3.6725,1.8337,1
25-May-2005,0.7606,1.2564,43.51,107.36,3.6725,1.8268,1
26-May-2005,0.7613,1.2523,43.52,107.98,3.6725,1.8261,1
27-May-2005,0.7597,1.2551,43.52,107.98,3.6725,1.8231,1
30-May-2005,0.7617,1.2472,43.54,107.93,,,1
31-May-2005,0.7557,1.2331,43.69,108.08,,1.8181,1
1-Jun-2005,0.7561,1.2228,43.72,108.35,,1.8125,1
2-Jun-2005,0.7513,1.2263,43.76,108.5,,1.8156,1
3-Jun-2005,0.7564,1.2289,43.66,107.92,,1.8178,1
6-Jun-2005,0.7595,1.2272,43.6,107.66,3.6725,1.8196,1
7-Jun-2005,0.7659,1.2285,43.53,106.9,3.6725,1.8311,1
8-Jun-2005,0.7679,1.2324,43.53,106.82,3.6725,1.835,1
9-Jun-2005,0.767,1.2239,43.55,107.22,3.6725,1.8237,1
10-Jun-2005,0.7648,1.2229,43.56,107.5,3.6725,1.8246,1
13-Jun-2005,,1.2062,43.62,108.6,3.6725,1.8022,1
14-Jun-2005,0.7641,1.211,43.65,109.42,3.6725,1.8104,1
15-Jun-2005,0.7638,1.2069,43.66,109.2,3.6725,1.8084,1
16-Jun-2005,0.7679,1.2115,43.61,109.27,3.6725,1.8226,1
17-Jun-2005,0.7721,1.2177,43.59,108.92,3.6725,1.8255,1
20-Jun-2005,0.7774,1.221,43.54,108.71,3.6725,1.827,1
21-Jun-2005,0.7753,1.2092,43.61,109.3,3.6725,1.8188,1
22-Jun-2005,0.7782,1.2111,43.5,108.47,3.6725,1.8217,1
23-Jun-2005,0.7772,1.2066,43.53,108.67,3.6725,1.8198,1
24-Jun-2005,0.7718,1.2082,43.56,108.97,3.6725,1.8222,1
27-Jun-2005,0.7695,1.2164,43.49,109.28,3.6725,1.8309,1
28-Jun-2005,0.7682,1.2095,43.56,109.75,3.6725,1.8219,1
29-Jun-2005,0.7629,1.2054,43.55,110.07,3.6725,1.8095,1
30-Jun-2005,0.7637,1.2092,43.51,110.4,3.6725,1.7935,1
1-Jul-2005,0.7579,1.2087,43.53,111.03,3.6725,1.7798,1
4-Jul-2005,0.7498,1.1894,43.56,111.63,3.6725,1.7585,1
5-Jul-2005,0.7493,1.1883,43.57,111.52,3.6725,1.7545,1
6-Jul-2005,0.7436,1.1913,43.57,111.6,3.6725,1.7551,1
7-Jul-2005,0.7401,1.1957,43.64,112.25,3.6725,1.7456,1
8-Jul-2005,0.7381,1.1904,43.63,112.35,3.6725,1.7344,1
11-Jul-2005,0.7433,1.2006,43.56,111.95,3.6725,1.7437,1
12-Jul-2005,0.7506,1.2166,43.53,111.38,3.6725,1.7682,1
13-Jul-2005,0.755,1.2184,43.52,111.15,3.6725,1.7661,1
14-Jul-2005,0.7514,1.2067,43.53,112.07,3.6725,1.7583,1
15-Jul-2005,0.7518,1.2073,43.52,112.13,3.6725,1.7595,1
18-Jul-2005,0.7496,1.2054,43.54,,3.6725,1.7457,1
19-Jul-2005,0.7512,1.1965,43.56,112.33,3.6725,1.7385,1
20-Jul-2005,0.7522,1.2063,43.54,112.99,3.6725,1.7396,1
21-Jul-2005,0.759,1.2187,43.51,112.5,3.6725,1.7472,1
22-Jul-2005,0.7657,1.2143,43.39,110.95,3.6725,1.7483,1
25-Jul-2005,0.7627,1.2065,43.5,111.6,3.6725,1.7389,1
26-Jul-2005,0.7601,1.1987,43.52,111.9,3.6725,1.7397,1
27-Jul-2005,,1.199,,112.7,3.6725,1.7378,1
28-Jul-2005,0.7552,1.21,,112.45,3.6725,1.7466,1
29-Jul-2005,0.7595,1.2093,43.49,112.22,,1.7558,1
1-Aug-2005,,1.2219,43.45,112.2,3.6725,1.7692,1
2-Aug-2005,0.7637,1.2217,43.46,111.8,,1.7721,1
3-Aug-2005,0.7634,1.2308,43.51,111.85,3.6725,1.7794,1
4-Aug-2005,0.7718,1.2319,43.51,111,3.6725,1.7785,1
5-Aug-2005,,1.2386,43.5,111.75,3.6725,1.7783,1
8-Aug-2005,0.7645,1.237,43.55,112.4,3.6725,1.7877,1
9-Aug-2005,0.7653,1.2367,43.55,111.82,3.6725,1.7826,1
10-Aug-2005,0.7626,1.2377,43.53,111.2,3.6725,1.794,1
11-Aug-2005,0.7696,1.2405,43.58,110.3,3.6725,1.8026,1
12-Aug-2005,0.7728,1.2457,43.6,109.85,3.6725,1.8156,1
15-Aug-2005,0.7716,1.2374,,109.57,3.6725,1.8093,1
16-Aug-2005,0.7672,1.2313,43.54,109.33,3.6725,1.8079,1
17-Aug-2005,0.7648,1.2296,43.54,109.5,3.6725,1.8101,1
18-Aug-2005,0.7602,1.2213,43.56,110.15,3.6725,1.8036,1
19-Aug-2005,0.752,1.2183,43.58,110.46,3.6725,1.796,1
22-Aug-2005,0.7532,1.2231,43.59,110.2,3.6725,1.8011,1
23-Aug-2005,0.7557,1.2233,43.67,110,3.6725,1.7976,1
24-Aug-2005,0.7522,1.2211,43.72,110.6,3.6725,1.794,1
25-Aug-2005,0.758,1.2272,43.76,109.85,3.6725,1.8025,1
26-Aug-2005,0.7584,1.2307,43.73,110.22,3.6725,1.804,1
29-Aug-2005,0.7663,1.2289,43.78,110.3,3.6725,,1
30-Aug-2005,0.7486,1.2181,44.02,110.95,3.6725,1.7844,1
31-Aug-2005,0.7471,1.2198,44.04,111.3,3.6725,1.7829,1
1-Sep-2005,0.7552,1.2388,44.12,110.8,3.6725,1.8105,1
2-Sep-2005,0.7634,1.2541,43.95,109.9,3.6725,1.8377,1
5-Sep-2005,0.7692,1.2538,43.74,109.15,3.6725,1.8487,1
6-Sep-2005,0.7669,1.2483,43.86,109.35,3.6725,1.8442,1
7-Sep-2005,0.7676,1.2451,,109.98,3.6725,1.8391,1
8-Sep-2005,0.7696,1.2418,43.86,110.28,3.6725,1.836,1
9-Sep-2005,0.7714,1.2415,43.81,110.55,3.6725,1.8327,1
12-Sep-2005,0.773,1.2313,43.82,109.58,3.6725,1.8266,1
13-Sep-2005,0.7707,1.2276,43.88,110.37,3.6725,1.8235,1
14-Sep-2005,0.7699,1.2314,43.92,110.65,3.6725,1.8232,1
15-Sep-2005,0.7691,1.2223,43.94,110.55,3.6725,1.809,1
16-Sep-2005,0.7693,1.2243,43.87,110.8,3.6725,1.8112,1
19-Sep-2005,0.7629,1.2139,43.9,,3.6725,1.8025,1
20-Sep-2005,0.7686,1.2154,43.91,111.35,3.6725,1.8051,1
21-Sep-2005,0.7693,1.2225,43.92,111.9,3.6725,1.8098,1
22-Sep-2005,0.769,1.2224,43.9,111.7,3.6725,1.8017,1
23-Sep-2005,0.7601,1.2118,43.93,,3.6725,1.7858,1
26-Sep-2005,0.7582,1.2031,43.95,112.37,3.6725,1.7734,1
27-Sep-2005,0.7539,1.2005,43.98,112.7,3.6725,1.7659,1
28-Sep-2005,0.7575,1.2037,44.08,113.05,3.6725,1.7659,1
29-Sep-2005,0.7599,1.2063,43.99,112.97,3.6725,1.7661,1
30-Sep-2005,0.7615,1.2042,,113.15,3.6725,1.7663,1
3-Oct-2005,,1.1933,44.09,113.97,3.6725,1.7539,1
4-Oct-2005,0.7637,1.1938,44.13,114.18,3.6725,1.7568,1
5-Oct-2005,0.7601,1.1947,44.31,113.92,3.6725,1.7641,1
6-Oct-2005,0.758,1.2061,44.26,113.85,3.6725,1.7698,1
7-Oct-2005,0.7606,1.2144,44.32,113.48,3.6725,1.7674,1
10-Oct-2005,,1.2088,44.62,,3.6725,1.7591,1
11-Oct-2005,,1.2022,44.94,114.1,3.6725,1.7533,1
12-Oct-2005,0.7515,1.2008,,114.65,3.6725,1.7458,1
13-Oct-2005,0.7517,1.198,44.89,114.7,3.6725,1.7492,1
14-Oct-2005,0.7518,1.1999,44.89,114.55,3.6725,1.7492,1
17-Oct-2005,0.7534,1.2022,44.82,113.95,3.6725,1.7579,1
18-Oct-2005,0.7475,1.1937,45.11,115.37,3.6725,1.746,1
19-Oct-2005,0.7476,1.195,45.32,115.8,3.6725,1.7581,1
20-Oct-2005,0.7492,1.1953,45.2,115.52,3.6725,1.7663,1
21-Oct-2005,0.751,1.2012,45.09,115.15,3.6725,1.7744,1
24-Oct-2005,0.7482,1.1944,45.14,115.9,3.6725,1.7675,1
25-Oct-2005,0.7504,1.2017,45.12,115.65,3.6725,1.7783,1
26-Oct-2005,0.7563,1.2059,44.94,115.13,3.6725,1.776,1
27-Oct-2005,0.7568,1.213,45.06,115.47,3.6725,1.7851,1
28-Oct-2005,0.7563,1.2138,45.09,115.3,3.6725,1.7821,1
31-Oct-2005,0.7487,1.2023,45.11,115.7,3.6725,1.7775,1
1-Nov-2005,,1.2008,,116.55,3.6725,1.7692,1
2-Nov-2005,0.7435,1.1992,45.18,116.8,3.6725,1.7651,1
3-Nov-2005,0.7415,1.2041,45.27,,3.6725,1.7774,1
4-Nov-2005,0.7381,1.1933,45.41,117.45,3.6725,1.7647,1
7-Nov-2005,0.7329,1.1824,45.67,117.9,3.6725,1.7481,1
8-Nov-2005,0.7299,1.1741,45.99,117.84,3.6725,1.735,1
9-Nov-2005,0.7344,1.1738,45.8,117.32,3.6725,1.7373,1
10-Nov-2005,0.7328,1.1762,45.81,117.73,3.6725,1.7486,1
11-Nov-2005,0.7325,1.1697,45.77,117.75,3.6725,1.74,1
14-Nov-2005,0.7337,1.1713,45.67,117.98,3.6725,1.7441,1
15-Nov-2005,0.7285,1.1667,,118.8,3.6725,1.7319,1
16-Nov-2005,0.7307,1.1677,45.82,119.25,3.6725,1.7254,1
17-Nov-2005,0.7316,1.1692,45.77,118.9,3.6725,1.7187,1
18-Nov-2005,0.7325,1.1679,45.74,118.9,3.6725,1.7124,1
21-Nov-2005,0.7333,1.1811,45.78,119.3,3.6725,1.7193,1
22-Nov-2005,0.7343,1.1701,45.85,119.12,3.6725,1.7117,1
23-Nov-2005,0.7372,1.1776,45.74,,3.6725,1.7208,1
24-Nov-2005,0.7382,1.1783,,118.6,3.6725,1.7247,1
25-Nov-2005,0.736,1.1763,,119.27,3.6725,1.7191,1
28-Nov-2005,0.7334,1.1726,45.94,119.83,3.6725,1.7109,1
29-Nov-2005,0.7399,1.1793,45.92,119.22,3.6725,1.7255,1
30-Nov-2005,0.7389,1.1769,45.94,119.63,3.6725,1.727,1
1-Dec-2005,0.7385,1.1745,45.99,119.82,3.6725,1.7285,1
2-Dec-2005,0.7427,1.1697,46.12,120.52,3.6725,1.7264,1
5-Dec-2005,0.7458,1.1767,46.28,121.35,3.6725,1.7358,1
6-Dec-2005,0.7512,1.1783,46.18,120.98,,1.7331,1
7-Dec-2005,0.7492,1.171,46.17,121.05,3.6725,1.7332,1
8-Dec-2005,0.7456,1.1764,46.33,120.7,3.6725,1.745,1
9-Dec-2005,0.7518,1.1785,46.22,120.5,3.6725,1.7502,1
12-Dec-2005,0.7518,1.1925,46.2,120.85,3.6725,1.7635,1
13-Dec-2005,0.7561,1.1925,46.06,119.9,3.6725,1.7674,1
14-Dec-2005,0.7541,1.202,45.84,118.8,3.6725,1.7703,1
15-Dec-2005,0.7547,1.1999,45.5,117.25,3.6725,1.7724,1
16-Dec-2005,,1.1983,,115.72,3.6725,1.7691,1
19-Dec-2005,0.746,1.1977,45.24,116.35,3.6725,1.7663,1
20-Dec-2005,0.739,1.1955,45.03,116.25,3.6725,1.7666,1
21-Dec-2005,0.7346,1.1872,45.37,116.95,3.6725,1.7492,1
22-Dec-2005,0.7336,1.1822,45.32,117.55,3.6725,1.738,1
23-Dec-2005,0.7306,1.1859,45.16,,3.6725,1.7361,1
26-Dec-2005,,1.1859,45.12,116.48,3.6725,1.7361,1
27-Dec-2005,,1.1852,45.2,117.1,3.6725,1.7308,1
28-Dec-2005,0.7272,1.1916,45.26,117.44,3.6725,1.7371,1
29-Dec-2005,0.729,1.1825,45.16,117.88,3.6725,1.7216,1
30-Dec-2005,0.7337,1.1797,45.07,117.97,3.6725,1.7219,1
2-Jan-2006,,1.1826,45.05,,3.6725,,1
3-Jan-2006,0.7377,1.1875,44.95,,3.6725,1.7295,1
4-Jan-2006,0.7427,1.2083,44.85,115.95,3.6725,1.7544,1
5-Jan-2006,0.7475,1.2088,44.67,116.2,3.6725,1.7535,1
6-Jan-2006,0.7472,1.2093,44.66,116.1,3.6725,1.7557,1
9-Jan-2006,0.7533,1.2078,44.28,,,1.7657,1
10-Jan-2006,0.7493,1.2064,44.38,114.55,3.6725,1.769,1
11-Jan-2006,0.7504,1.2088,,114.55,3.6725,1.7575,1
12-Jan-2006,0.7553,1.2113,44.15,114.2,3.6725,1.7683,1
13-Jan-2006,0.7508,1.2039,44.26,114.6,3.6725,1.7667,1
16-Jan-2006,0.7559,1.2112,44.17,114.1,3.6725,1.7691,1
17-Jan-2006,0.7538,1.2075,44.31,115.2,3.6725,1.7604,1
18-Jan-2006,0.7478,1.2125,44.51,115.65,3.6725,1.7663,1
19-Jan-2006,0.7465,1.2073,44.36,115.26,3.6725,1.7558,1
20-Jan-2006,0.7468,1.2068,44.36,115.6,3.6725,1.7605,1
23-Jan-2006,0.7539,1.2277,44.15,114.78,,1.7833,1
24-Jan-2006,0.7507,1.2272,44.21,114.8,3.6725,1.7838,1
25-Jan-2006,0.7515,1.2294,44.29,115.1,3.6725,1.7922,1
26-Jan-2006,,1.2254,,115.64,,1.7869,1
27-Jan-2006,0.7521,1.2172,44.15,116.25,3.6725,1.7765,1
30-Jan-2006,0.7491,1.2082,44.14,117.35,3.6725,1.766,1
31-Jan-2006,0.751,1.2118,44.07,117.71,,1.7713,1
1-Feb-2006,,1.2092,44.15,117.23,3.6725,1.7766,1
2-Feb-2006,0.752,1.2066,44.31,118.25,,1.7751,1
3-Feb-2006,0.7527,1.2061,44.23,118.48,3.6725,1.7756,1
6-Feb-2006,0.7464,1.1981,44.2,118.65,3.6725,1.7528,1
7-Feb-2006,0.7425,1.1973,44.27,118.95,3.6725,1.7485,1
8-Feb-2006,0.7381,1.1948,44.2,118.05,,1.7427,1
9-Feb-2006,0.7399,1.1972,,118.55,3.6725,1.7428,1
10-Feb-2006,0.7395,1.197,44.21,118.45,3.6725,1.7477,1
13-Feb-2006,0.7369,1.1888,44.26,117.78,3.6725,1.7399,1
14-Feb-2006,0.7373,1.1898,44.22,117.48,3.6725,1.7353,1
15-Feb-2006,0.7407,1.1904,44.27,117.6,3.6725,1.7391,1
16-Feb-2006,0.7389,1.1858,44.3,117.85,3.6725,1.735,1
17-Feb-2006,0.7389,1.1863,44.46,118.1,3.6725,1.7355,1
20-Feb-2006,0.7414,1.1932,44.43,118.22,3.6725,1.7436,1
21-Feb-2006,0.7382,1.1906,44.4,118.47,3.6725,1.7445,1
22-Feb-2006,0.7387,1.1875,44.51,118.65,3.6725,1.74,1
23-Feb-2006,0.7359,1.1957,44.56,117.75,3.6725,1.7524,1
24-Feb-2006,0.7402,1.1896,44.45,116.65,3.6725,1.7499,1
27-Feb-2006,0.7386,1.1852,44.42,116.3,3.6725,1.7396,1
28-Feb-2006,0.7382,1.1875,44.44,116.25,3.6725,1.7465,1
1-Mar-2006,0.743,1.1954,44.35,115.82,3.6725,1.7559,1
2-Mar-2006,0.7454,1.1921,44.34,116.23,3.6725,1.7467,1
3-Mar-2006,0.7447,1.202,44.36,116.4,3.6725,1.7554,1
6-Mar-2006,0.7446,1.2017,44.32,117,3.6725,1.7557,1
7-Mar-2006,0.738,1.1913,44.33,117.58,3.6725,1.7363,1
8-Mar-2006,0.7342,1.1914,44.42,117.7,3.6725,1.7381,1
9-Mar-2006,0.7359,1.192,44.55,117.75,3.6725,1.7383,1
10-Mar-2006,0.7345,1.1919,44.5,118.35,3.6725,1.7366,1
13-Mar-2006,0.7333,1.1922,44.53,118.86,3.6725,1.7263,1
14-Mar-2006,0.7335,1.1948,44.47,118.53,3.6725,1.7349,1
15-Mar-2006,0.7391,1.2026,,117.5,3.6725,1.7457,1
16-Mar-2006,0.7377,1.2069,44.41,117.67,3.6725,1.7465,1
17-Mar-2006,0.7359,1.2185,44.42,116.7,3.6725,1.7555,1
20-Mar-2006,0.7252,1.2174,44.44,116.16,3.6725,1.753,1
21-Mar-2006,0.7203,1.2144,44.38,,3.6725,1.7493,1
22-Mar-2006,0.7175,1.2069,44.47,117.3,3.6725,1.747,1
23-Mar-2006,0.7178,1.2055,44.55,116.85,3.6725,1.741,1
24-Mar-2006,0.7111,1.1969,44.66,117.98,3.6725,1.7321,1
27-Mar-2006,0.7079,1.2025,44.66,116.65,3.6725,1.7461,1
28-Mar-2006,0.7103,1.2084,44.66,116.86,3.6725,1.7478,1
29-Mar-2006,0.7021,1.2012,44.69,117.82,3.6725,1.7372,1
30-Mar-2006,0.7103,1.2096,,117.75,3.6725,1.7386,1
31-Mar-2006,0.7159,1.2104,,117.4,3.6725,1.7349,1
3-Apr-2006,0.715,1.2063,44.61,118.05,,1.7274,1
4-Apr-2006,0.7129,1.2217,44.61,117.65,3.6725,1.7446,1
5-Apr-2006,0.7216,1.2262,44.69,116.85,3.6725,1.7522,1
6-Apr-2006,0.729,1.2312,,117.5,3.6725,1.7576,1
7-Apr-2006,0.7304,1.2179,44.63,117.86,3.6725,1.7497,1
10-Apr-2006,0.7281,1.2099,44.74,118.15,3.6725,1.7455,1
11-Apr-2006,0.7316,1.2105,,118.45,3.6725,1.7428,1
12-Apr-2006,0.7334,1.2125,44.93,117.88,3.6725,1.7536,1
13-Apr-2006,0.7302,1.2094,45.3,118.45,3.6725,1.7521,1
14-Apr-2006,,,,118.67,3.6725,,1
17-Apr-2006,,,45.15,118.25,3.6725,1.7714,1
18-Apr-2006,0.7391,1.2252,45.15,117.84,3.6725,1.7722,1
19-Apr-2006,0.7431,1.2346,45.14,117,3.6725,1.7848,1
20-Apr-2006,0.7449,1.2346,45.15,117.57,3.6725,1.7815,1
21-Apr-2006,0.7382,1.2315,45.09,117.64,3.6725,1.78,1
24-Apr-2006,0.7452,1.2365,45.06,115.78,3.6725,1.7894,1
25-Apr-2006,,1.2425,44.83,114.47,3.6725,1.7848,1
26-Apr-2006,0.7462,1.2425,45.03,115,3.6725,1.7829,1
27-Apr-2006,0.7523,1.2414,45.06,114.75,3.6725,1.7837,1
28-Apr-2006,0.7542,1.2537,44.97,114.3,3.6725,1.8085,1
1-May-2006,0.7614,,,113.1,3.6725,,1
2-May-2006,0.7561,1.2643,44.9,113.65,3.6725,1.8344,1
3-May-2006,0.7674,1.2622,44.86,,3.6725,1.8377,1
4-May-2006,0.7675,1.2592,44.97,,3.6725,1.8418,1
5-May-2006,0.7681,1.2688,44.88,,3.6725,1.8495,1
8-May-2006,,1.2756,44.88,111.63,3.6725,1.8634,1
9-May-2006,0.7689,1.2697,44.96,111.37,3.6725,1.8557,1
10-May-2006,0.772,1.2779,44.93,111.18,3.6725,1.8617,1
11-May-2006,0.7713,1.2716,45.07,111.1,3.6725,1.8644,1
12-May-2006,0.7769,1.2914,45.05,110.15,3.6725,1.8962,1
15-May-2006,0.7704,1.2826,45.39,109.65,3.6725,1.8797,1
16-May-2006,0.7628,1.2817,45.61,110,3.6725,1.8811,1
17-May-2006,0.7692,1.2882,45.34,109.5,3.6725,1.8971,1
18-May-2006,0.76,1.277,45.48,110.7,3.6725,1.8868,1
19-May-2006,0.7633,1.2767,45.46,110.75,3.6725,1.8758,1
22-May-2006,0.7507,1.2753,45.68,112.1,3.6725,1.8766,1
23-May-2006,0.7538,1.2841,45.52,111.18,3.6725,1.8828,1
24-May-2006,0.7514,1.2851,45.73,112.37,3.6725,1.8848,1
25-May-2006,0.752,1.2755,45.85,112.75,3.6725,1.8718,1
26-May-2006,0.759,1.2797,45.85,111.69,3.6725,1.8717,1
29-May-2006,0.7577,1.2758,45.97,112.35,3.6725,1.8611,1
30-May-2006,0.7617,1.2839,46.19,112.65,3.6725,1.8782,1
31-May-2006,0.7636,1.2868,46.43,112.24,3.6725,1.8799,1
1-Jun-2006,0.7488,1.2736,46.22,112.58,3.6725,1.8639,1
2-Jun-2006,0.7464,1.2815,46.17,112.55,3.6725,1.8662,1
5-Jun-2006,0.7522,1.2958,45.82,111.65,3.6725,1.8848,1
6-Jun-2006,0.7458,1.2847,45.92,112.4,3.6725,1.8692,1
7-Jun-2006,0.7411,1.2789,45.93,113.1,3.6725,1.8629,1
8-Jun-2006,0.7451,1.2735,46.06,113.58,3.6725,1.8492,1
9-Jun-2006,0.745,1.2659,45.92,113.95,3.6725,1.8424,1
12-Jun-2006,,1.2572,45.88,114.1,3.6725,1.8423,1
13-Jun-2006,0.7415,1.2571,46.04,114.43,3.6725,1.8413,1
14-Jun-2006,0.7383,1.2563,45.98,115.11,3.6725,1.841,1
15-Jun-2006,0.7382,1.261,45.91,115.05,3.6725,1.8481,1
16-Jun-2006,0.7427,1.2651,45.92,114.7,3.6725,1.8538,1
19-Jun-2006,0.7372,1.2591,45.89,115.6,3.6725,1.8443,1
20-Jun-2006,0.7397,1.2546,45.91,115.05,3.6725,1.8405,1
21-Jun-2006,0.7395,1.2632,45.92,114.72,3.6725,1.8417,1
22-Jun-2006,0.7403,1.2582,46.01,114.79,3.6725,1.8324,1
23-Jun-2006,0.7342,1.2502,46.2,116.07,3.6725,1.8223,1
26-Jun-2006,0.7318,1.2561,46.34,116.37,3.6725,1.8215,1
27-Jun-2006,0.7338,1.2567,46.36,116.2,3.6725,1.821,1
28-Jun-2006,0.7319,1.257,46.4,116.25,3.6725,1.8215,1
29-Jun-2006,0.7284,1.2529,46.34,116.54,3.6725,1.8124,1
30-Jun-2006,0.7433,1.2713,46.08,114.95,3.6725,1.8344,1
3-Jul-2006,0.7423,1.279,45.98,114.47,3.6725,1.8443,1
4-Jul-2006,0.7442,1.2791,46.01,114.6,3.6725,1.8452,1
5-Jul-2006,0.7465,1.2794,46.03,114.92,3.6725,1.8459,1
6-Jul-2006,0.7421,1.2735,46.15,115.55,3.6725,1.836,1
7-Jul-2006,0.7464,1.2778,46.12,115.16,3.6725,1.8415,1
10-Jul-2006,0.7519,1.2752,46.06,113.65,3.6725,1.8436,1
11-Jul-2006,0.7487,1.2736,46.21,114.15,3.6725,1.8391,1
12-Jul-2006,0.7544,1.2722,46.21,114.35,3.6725,1.8432,1
